Date,Location of Dumpster,Frequency of Waste Collection (days),Volume of Waste Collected (Tonnes),Volume of Waste Collected (Kg),Types of Waste,Operational Schedule
2025-02-07,Oja Oba,1,0.011163678547345152,13.743996008177508,MSW,Friday
2025-02-07,Station Road,1,0.03862053774775313,33.327524230989475,MSW,Friday
2025-02-07,Dada Estate,1,0.012982725846725166,32.57772913906499,MSW,Friday
2025-02-07,Dele Yes Sir,1,0.03320602047292366,26.095768194786174,MSW,Friday
2025-02-07,West Byebass,1,0.02813480144613846,31.801769952587218,MSW,Friday
2025-02-07,Testing Ground,1,0.021549510056589123,18.11906824563298,MSW,Friday
2025-02-07,Stadium,1,0.0315354196904042,22.168308601180946,MSW,Friday
2025-02-07,Power Line,1,0.020566801618314125,20.737314279536594,MSW,Friday
2025-02-07,Kobo,1,0.02102153921096747,20.963044468162373,MSW,Friday
2025-02-07,Ota Efun,1,0.02867638685073292,11.885185532946412,MSW,Friday
2025-02-07,Aregbe,1,0.029007417228591174,10.223356338710808,MSW,Friday
2025-02-07,Igbona,1,0.029198324496111226,16.412764716636232,MSW,Friday
2025-02-07,MDS,1,0.015476831341260332,13.66795857914523,MSW,Friday
2025-02-08,Owode ede,1,0.033391488712880356,11.980308569776453,MSW,Saturday
2025-02-08,Abere,1,0.03787874786167781,23.279641200736872,MSW,Saturday
2025-02-08,Old Garage,1,0.03878178809308017,21.395394329018004,MSW,Saturday
2025-02-08,Alekuwodo,1,0.02406346087661894,29.063321302134895,MSW,Saturday
2025-02-08,Odi olowo,1,0.03592311471851829,15.865734827936626,MSW,Saturday
2025-02-08,Ilesha Garage,1,0.025857784081302196,22.260767971280288,MSW,Saturday
2025-02-08,Ilesha Road,1,0.0274036717893621,13.944642274556761,MSW,Saturday
2025-02-08,Oja Oba,1,0.03619435378414034,10.452245918180273,MSW,Saturday
2025-02-08,Station Road,1,0.011952642039940535,36.41706820225063,MSW,Saturday
2025-02-08,Dada Estate,1,0.036074062544077384,33.256780613410115,MSW,Saturday
2025-02-08,Dele Yes Sir,1,0.03962957947404255,38.80463108590769,MSW,Saturday
2025-02-08,West Byebass,1,0.03516819338544285,13.255901309042276,MSW,Saturday
2025-02-08,Testing Ground,1,0.020375351448246357,35.06215435782815,MSW,Saturday
2025-02-08,Stadium,1,0.018545718561912734,35.228396959821104,MSW,Saturday
2025-02-08,Power Line,1,0.02731867211120554,27.586284988569208,MSW,Saturday
2025-02-08,Kobo,1,0.022971470740240578,22.96202330891787,MSW,Saturday
2025-02-08,Ota Efun,1,0.018108350727478392,27.282488033440902,MSW,Saturday
2025-02-08,Aregbe,1,0.022623422196405178,29.41638926821534,MSW,Saturday
2025-02-08,Igbona,1,0.02615961491822487,19.455346758972958,MSW,Saturday
2025-02-08,MDS,1,0.02072953646908867,21.888780616698,MSW,Saturday
2025-02-09,Owode ede,1,0.012991277079051924,17.97100472072956,MSW,Sunday
2025-02-09,Abere,1,0.020723486876568525,14.584756723956076,MSW,Sunday
2025-02-09,Old Garage,1,0.014593416638379274,32.506912912081305,MSW,Sunday
2025-02-09,Alekuwodo,1,0.013990720392431308,12.149422196908155,MSW,Sunday
2025-02-09,Odi olowo,1,0.017090962182322846,17.948384106562024,MSW,Sunday
2025-02-09,Ilesha Garage,1,0.03861061227860795,12.998418351641915,MSW,Sunday
2025-02-09,Ilesha Road,1,0.02186244926405613,17.14571622103358,MSW,Sunday
2025-02-09,Oja Oba,1,0.01944627222621757,18.44557668162475,MSW,Sunday
2025-02-09,Station Road,1,0.025665025367155266,19.162117825861976,MSW,Sunday
2025-02-09,Dada Estate,1,0.01988418033134169,19.53642497107348,MSW,Sunday
2025-02-09,Dele Yes Sir,1,0.019060599280864413,30.98103753242501,MSW,Sunday
2025-02-09,West Byebass,1,0.03367444182093602,17.143811086487403,MSW,Sunday
2025-02-09,Testing Ground,1,0.02044107238821055,29.768985723866727,MSW,Sunday
2025-02-09,Stadium,1,0.016838904580985123,23.934679686990393,MSW,Sunday
2025-02-09,Power Line,1,0.0273747455316894,35.18898213106215,MSW,Sunday
2025-02-09,Kobo,1,0.02814865081550568,31.792712007215695,MSW,Sunday
2025-02-09,Ota Efun,1,0.02223009892178695,31.938417735690322,MSW,Sunday
2025-02-09,Aregbe,1,0.011480435775230991,13.16213400368174,MSW,Sunday
2025-02-09,Igbona,1,0.019582163519019948,13.878425322257492,MSW,Sunday
2025-02-09,MDS,1,0.03637731411231682,39.34514993068458,MSW,Sunday
2025-02-10,Owode ede,1,0.024693316767622084,33.294794252239186,MSW,Monday
2025-02-10,Abere,1,0.013174545068615344,27.178715348191805,MSW,Monday
2025-02-10,Old Garage,1,0.015488544026969829,19.42760867477464,MSW,Monday
2025-02-10,Alekuwodo,1,0.024391069906297445,26.981275083560504,MSW,Monday
2025-02-10,Odi olowo,1,0.029466490184713187,25.971561317811286,MSW,Monday
2025-02-10,Ilesha Garage,1,0.015142414210804539,17.96317394913479,MSW,Monday
2025-02-10,Ilesha Road,1,0.01988551795220618,19.884120843420064,MSW,Monday
2025-02-10,Oja Oba,1,0.03510193034621642,26.913999605097178,MSW,Monday
2025-02-10,Station Road,1,0.012392058095954863,15.011216019018221,MSW,Monday
2025-02-10,Dada Estate,1,0.029156282677106467,13.539817729322483,MSW,Monday
2025-02-10,Dele Yes Sir,1,0.030760380692310504,23.202497113701206,MSW,Monday
2025-02-10,West Byebass,1,0.011619878024040343,38.78094665371952,MSW,Monday
2025-02-10,Testing Ground,1,0.01430731667135622,35.630004598612125,MSW,Monday
2025-02-10,Stadium,1,0.01739685805553497,35.268235867292574,MSW,Monday
2025-02-10,Power Line,1,0.036756361785561874,36.09012659585808,MSW,Monday
2025-02-10,Kobo,1,0.028063168740111326,11.450943917782167,MSW,Monday
2025-02-10,Ota Efun,1,0.016197640025903903,20.05819535871901,MSW,Monday
2025-02-10,Aregbe,1,0.026604456953167287,26.054837548235973,MSW,Monday
2025-02-10,Igbona,1,0.025482427821198743,37.16905016096232,MSW,Monday
2025-02-10,MDS,1,0.018719041518023935,22.229734965737922,MSW,Monday
2025-02-11,Owode ede,1,0.03241189587796795,35.90686710470348,MSW,Tuesday
2025-02-11,Abere,1,0.029809101635527774,12.319222033403184,MSW,Tuesday
2025-02-11,Old Garage,1,0.02516846664343435,13.174189181006454,MSW,Tuesday
2025-02-11,Alekuwodo,1,0.039259120727449505,35.66545807881616,MSW,Tuesday
2025-02-11,Odi olowo,1,0.01814733399089575,20.344297756351807,MSW,Tuesday
2025-02-11,Ilesha Garage,1,0.019585502735285726,34.84818111644776,MSW,Tuesday
2025-02-11,Ilesha Road,1,0.03366387528094383,26.808439379675537,MSW,Tuesday
2025-02-11,Oja Oba,1,0.01068976647687539,24.464630794095285,MSW,Tuesday
2025-02-11,Station Road,1,0.03185477746846863,34.43234843983515,MSW,Tuesday
2025-02-11,Dada Estate,1,0.03376077542431369,23.485144506742195,MSW,Tuesday
2025-02-11,Dele Yes Sir,1,0.02128677476009038,29.97517744692142,MSW,Tuesday
2025-02-11,West Byebass,1,0.028067704502977714,32.06667248310721,MSW,Tuesday
2025-02-11,Testing Ground,1,0.03769245138341059,29.408531947640732,MSW,Tuesday
2025-02-11,Stadium,1,0.02007613788445691,34.36309174999379,MSW,Tuesday
2025-02-11,Power Line,1,0.0185669067897912,22.873651754541257,MSW,Tuesday
2025-02-11,Kobo,1,0.021464447116068854,20.118730197555195,MSW,Tuesday
2025-02-11,Ota Efun,1,0.015408075164444729,37.57270858399761,MSW,Tuesday
2025-02-11,Aregbe,1,0.021073291691829303,34.395821754471726,MSW,Tuesday
2025-02-11,Igbona,1,0.013957316798257395,38.879168549798116,MSW,Tuesday
2025-02-11,MDS,1,0.038269194379568675,35.0068215698913,MSW,Tuesday
2025-02-12,Owode ede,1,0.013138932719031084,19.227506865651605,MSW,Wednesday
2025-02-12,Abere,1,0.027892996163443574,32.531449852534635,MSW,Wednesday
2025-02-12,Old Garage,1,0.03850758763243271,13.301595459378591,MSW,Wednesday
2025-02-12,Alekuwodo,1,0.01759216059132459,16.08204476558967,MSW,Wednesday
2025-02-12,Odi olowo,1,0.03576325916614517,17.82677844218022,MSW,Wednesday
2025-02-12,Ilesha Garage,1,0.0274044510751223,14.52828507430395,MSW,Wednesday
2025-02-12,Ilesha Road,1,0.01788293424553202,38.84241585436838,MSW,Wednesday
2025-02-12,Oja Oba,1,0.037550065868193566,29.639948616547844,MSW,Wednesday
2025-02-12,Station Road,1,0.012718138948209275,26.44550314840684,MSW,Wednesday
2025-02-12,Dada Estate,1,0.03620021958143997,28.519851524439435,MSW,Wednesday
2025-02-12,Dele Yes Sir,1,0.03770118287042207,28.132007522195522,MSW,Wednesday
2025-02-12,West Byebass,1,0.034658580951600376,28.77769369577463,MSW,Wednesday
2025-02-12,Testing Ground,1,0.03155837889838206,13.076116872605777,MSW,Wednesday
2025-02-12,Stadium,1,0.03304727848400912,23.630903976779326,MSW,Wednesday
2025-02-12,Power Line,1,0.014616332881027202,17.422859730740207,MSW,Wednesday
2025-02-12,Kobo,1,0.020341505324593622,33.351851756756055,MSW,Wednesday
2025-02-12,Ota Efun,1,0.026311991761676194,20.05788002778375,MSW,Wednesday
2025-02-12,Aregbe,1,0.020920350574008637,13.235051194730515,MSW,Wednesday
2025-02-12,Igbona,1,0.027368495605193652,22.668673019941814,MSW,Wednesday
2025-02-12,MDS,1,0.010158948237304009,35.31898260684336,MSW,Wednesday
2025-02-13,Owode ede,1,0.016742069849199313,15.479712228421114,MSW,Thursday
2025-02-13,Abere,1,0.03709756388605041,37.872127565975816,MSW,Thursday
2025-02-13,Old Garage,1,0.01735341589858474,38.84763723861744,MSW,Thursday
2025-02-13,Alekuwodo,1,0.01351376466321,21.995003416538676,MSW,Thursday
2025-02-13,Odi olowo,1,0.01890813930145838,29.67365721939089,MSW,Thursday
2025-02-13,Ilesha Garage,1,0.012446665463297224,11.596755890220823,MSW,Thursday
2025-02-13,Ilesha Road,1,0.02087569979265072,16.514748931587697,MSW,Thursday
2025-02-13,Oja Oba,1,0.02366098882118367,28.75881177067936,MSW,Thursday
2025-02-13,Station Road,1,0.03762027260417356,13.225167737890779,MSW,Thursday
2025-02-13,Dada Estate,1,0.03217541467455652,24.797687976298434,MSW,Thursday
2025-02-13,Dele Yes Sir,1,0.0206244586342062,15.305716292911274,MSW,Thursday
2025-02-13,West Byebass,1,0.03549831355359865,20.17735413349027,MSW,Thursday
2025-02-13,Testing Ground,1,0.019975807930688254,15.042564327720157,MSW,Thursday
2025-02-13,Stadium,1,0.02377948213096955,31.63103938171686,MSW,Thursday
2025-02-13,Power Line,1,0.016432102658891102,37.96902694364278,MSW,Thursday
2025-02-13,Kobo,1,0.026741063246235243,14.14956194645011,MSW,Thursday
2025-02-13,Ota Efun,1,0.011901815495555435,15.429420680480135,MSW,Thursday
2025-02-13,Aregbe,1,0.03004998335770004,20.35246407014135,MSW,Thursday
2025-02-13,Igbona,1,0.027765120848414024,18.103052733955515,MSW,Thursday
2025-02-13,MDS,1,0.01625418536388206,12.325341809839074,MSW,Thursday
2025-02-14,Owode ede,1,0.03088402924914735,18.45418847689104,MSW,Friday
2025-02-14,Abere,1,0.028651249208649095,13.721557487256412,MSW,Friday
2025-02-14,Old Garage,1,0.012879302526549967,19.21627500037566,MSW,Friday
2025-02-14,Alekuwodo,1,0.026643621917162144,29.238733058032075,MSW,Friday
2025-02-14,Odi olowo,1,0.015291919729006082,15.943312256037702,MSW,Friday
2025-02-14,Ilesha Garage,1,0.029469211652481085,27.299934896923325,MSW,Friday
2025-02-14,Ilesha Road,1,0.02441739080060826,24.650026777530286,MSW,Friday
2025-02-14,Oja Oba,1,0.030881381978160413,28.69353695247033,MSW,Friday
2025-02-14,Station Road,1,0.039638870878306386,23.689761099264977,MSW,Friday
2025-02-14,Dada Estate,1,0.011295358831070018,23.871204990214117,MSW,Friday
2025-02-14,Dele Yes Sir,1,0.03476907692551104,10.928117918118314,MSW,Friday
2025-02-14,West Byebass,1,0.030945205606910456,11.431949868117457,MSW,Friday
2025-02-14,Testing Ground,1,0.019556474731958755,21.755683817485604,MSW,Friday
2025-02-14,Stadium,1,0.011724251703958948,31.46749732273974,MSW,Friday
2025-02-14,Power Line,1,0.03797431822377974,19.823258388489513,MSW,Friday
2025-02-14,Kobo,1,0.017100454372561046,28.21157787650426,MSW,Friday
2025-02-14,Ota Efun,1,0.024564360846052756,24.243459795308308,MSW,Friday
2025-02-14,Aregbe,1,0.015416421031179406,14.440729443950387,MSW,Friday
2025-02-14,Igbona,1,0.033938797306596484,28.74497307167859,MSW,Friday
2025-02-14,MDS,1,0.038023354354301916,18.73130954386152,MSW,Friday
2025-02-15,Owode ede,1,0.018603920094620405,26.84677775707014,MSW,Saturday
2025-02-15,Abere,1,0.01350647424638501,35.144809318189225,MSW,Saturday
2025-02-15,Old Garage,1,0.037286163325442816,30.110755296840836,MSW,Saturday
2025-02-15,Alekuwodo,1,0.03516293661313427,24.271691373826247,MSW,Saturday
2025-02-15,Odi olowo,1,0.010098113243234806,38.54190121131332,MSW,Saturday
2025-02-15,Ilesha Garage,1,0.033957103263813085,25.527636786476883,MSW,Saturday
2025-02-15,Ilesha Road,1,0.031979313996035263,34.50392561367461,MSW,Saturday
2025-02-15,Oja Oba,1,0.036629785434638636,15.259003838169782,MSW,Saturday
2025-02-15,Station Road,1,0.015997723475757494,15.800670647645578,MSW,Saturday
2025-02-15,Dada Estate,1,0.02199621314041931,20.853801243067934,MSW,Saturday
2025-02-15,Dele Yes Sir,1,0.015219464485552558,30.84118834498265,MSW,Saturday
2025-02-15,West Byebass,1,0.03537326129091324,14.430256634397917,MSW,Saturday
2025-02-15,Testing Ground,1,0.011737700089833613,36.63258848942495,MSW,Saturday
2025-02-15,Stadium,1,0.030969802565356377,10.923359442259208,MSW,Saturday
2025-02-15,Power Line,1,0.013327425943137624,23.125216846214194,MSW,Saturday
2025-02-15,Kobo,1,0.039820691144371964,17.353127348895292,MSW,Saturday
2025-02-15,Ota Efun,1,0.02284459161844318,20.151347355183923,MSW,Saturday
2025-02-15,Aregbe,1,0.039685836675984756,11.064453420572901,MSW,Saturday
2025-02-15,Igbona,1,0.025325712964612217,13.309485818157341,MSW,Saturday
2025-02-15,MDS,1,0.032923059549042975,29.894589866373565,MSW,Saturday
2025-02-16,Owode ede,1,0.03833739824118622,35.707532455193444,MSW,Sunday
2025-02-16,Abere,1,0.025903327573802412,10.30830757754938,MSW,Sunday
2025-02-16,Old Garage,1,0.024594745342488615,37.097024319405115,MSW,Sunday
2025-02-16,Alekuwodo,1,0.020476909263708376,30.499646887983054,MSW,Sunday
2025-02-16,Odi olowo,1,0.03019359086598533,10.637119701117008,MSW,Sunday
2025-02-16,Ilesha Garage,1,0.0257778189680863,25.998883455239223,MSW,Sunday
2025-02-16,Ilesha Road,1,0.018691797966471045,34.222718375452665,MSW,Sunday
2025-02-16,Oja Oba,1,0.018423843903255042,23.696124827923434,MSW,Sunday
2025-02-16,Station Road,1,0.02490557275294044,16.289935540867326,MSW,Sunday
2025-02-16,Dada Estate,1,0.02930765338966502,15.855648996548634,MSW,Sunday
2025-02-16,Dele Yes Sir,1,0.018842848179096525,24.25675920418395,MSW,Sunday
2025-02-16,West Byebass,1,0.018913775791175147,35.33912062756144,MSW,Sunday
2025-02-16,Testing Ground,1,0.025991059376473336,10.474803349669818,MSW,Sunday
2025-02-16,Stadium,1,0.012650612686172001,37.6643817381236,MSW,Sunday
2025-02-16,Power Line,1,0.014505053050394873,12.424099112039528,MSW,Sunday
2025-02-16,Kobo,1,0.015865632181962876,22.09094346252392,MSW,Sunday
2025-02-16,Ota Efun,1,0.037785371019080236,11.768996915453613,MSW,Sunday
2025-02-16,Aregbe,1,0.01291349480165072,28.652882009691968,MSW,Sunday
2025-02-16,Igbona,1,0.029022831011511013,23.577986571775035,MSW,Sunday
2025-02-16,MDS,1,0.010263297904777324,14.710822813900148,MSW,Sunday
2025-02-17,Owode ede,1,0.038959922798528945,20.525949599559482,MSW,Monday
2025-02-17,Abere,1,0.03368654520294492,19.41963041001698,MSW,Monday
2025-02-17,Old Garage,1,0.03367379529647197,20.083730185948877,MSW,Monday
2025-02-17,Alekuwodo,1,0.025663206193371695,20.434785289132826,MSW,Monday
2025-02-17,Odi olowo,1,0.01188842090246019,29.045598882299284,MSW,Monday
2025-02-17,Ilesha Garage,1,0.012694671988426394,34.93641253627026,MSW,Monday
2025-02-17,Ilesha Road,1,0.039807852138894324,14.54914338583718,MSW,Monday
2025-02-17,Oja Oba,1,0.03365509200567165,34.90317336129881,MSW,Monday
2025-02-17,Station Road,1,0.03671824544543747,31.50974401055932,MSW,Monday
2025-02-17,Dada Estate,1,0.03211189856994784,38.29770442886739,MSW,Monday
2025-02-17,Dele Yes Sir,1,0.026568686315012496,34.484091501133335,MSW,Monday
2025-02-17,West Byebass,1,0.03754799889116209,16.780430207038908,MSW,Monday
2025-02-17,Testing Ground,1,0.03371920591163592,23.328831247397606,MSW,Monday
2025-02-17,Stadium,1,0.03558317309602733,25.499067482365014,MSW,Monday
2025-02-17,Power Line,1,0.03889656532673533,30.108630039126158,MSW,Monday
2025-02-17,Kobo,1,0.02698449238115798,38.53280487167233,MSW,Monday
2025-02-17,Ota Efun,1,0.034708764154689986,34.99800354969653,MSW,Monday
2025-02-17,Aregbe,1,0.020665940107882932,22.07354344432186,MSW,Monday
2025-02-17,Igbona,1,0.02128169497543618,20.191756850433514,MSW,Monday
2025-02-17,MDS,1,0.021547205829921243,17.801685648812423,MSW,Monday
2025-02-18,Owode ede,1,0.011631342892423105,23.958842063433284,MSW,Tuesday
2025-02-18,Abere,1,0.019374097098641546,30.214301348126888,MSW,Tuesday
2025-02-18,Old Garage,1,0.03436065078594402,38.52869118601848,MSW,Tuesday
2025-02-18,Alekuwodo,1,0.014309703717678555,24.058728508621044,MSW,Tuesday
2025-02-18,Odi olowo,1,0.015570940655718526,33.415946978218884,MSW,Tuesday
2025-02-18,Ilesha Garage,1,0.03377617310773168,34.38822144239289,MSW,Tuesday
2025-02-18,Ilesha Road,1,0.02775694345570217,26.761371891366288,MSW,Tuesday
2025-02-18,Oja Oba,1,0.013544352251365646,36.62462806839774,MSW,Tuesday
2025-02-18,Station Road,1,0.024682905902765173,38.53062683453855,MSW,Tuesday
2025-02-18,Dada Estate,1,0.03592116042543922,14.150800803878612,MSW,Tuesday
2025-02-18,Dele Yes Sir,1,0.01216635854113941,37.30995931406363,MSW,Tuesday
2025-02-18,West Byebass,1,0.029978406722949637,11.310521626830358,MSW,Tuesday
2025-02-18,Testing Ground,1,0.033955295281261844,13.82123064173423,MSW,Tuesday
2025-02-18,Stadium,1,0.010229205098772098,37.5060796904284,MSW,Tuesday
2025-02-18,Power Line,1,0.02202214529312392,26.84908610553143,MSW,Tuesday
2025-02-18,Kobo,1,0.026276837742331575,28.125811344060146,MSW,Tuesday
2025-02-18,Ota Efun,1,0.03548218202109793,33.77790792509986,MSW,Tuesday
2025-02-18,Aregbe,1,0.023877075057064594,35.904248064539274,MSW,Tuesday
2025-02-18,Igbona,1,0.03300095858083473,37.18220894342029,MSW,Tuesday
2025-02-18,MDS,1,0.03781247055231839,17.28069006891639,MSW,Tuesday
2025-02-19,Owode ede,1,0.036372777078545956,30.427293081448905,MSW,Wednesday
2025-02-19,Abere,1,0.030436539604700857,35.01374568011665,MSW,Wednesday
2025-02-19,Old Garage,1,0.02643835442018972,23.853889810194033,MSW,Wednesday
2025-02-19,Alekuwodo,1,0.03404279642940992,28.265061717606873,MSW,Wednesday
2025-02-19,Odi olowo,1,0.025315191434324445,39.55771000549768,MSW,Wednesday
2025-02-19,Ilesha Garage,1,0.011454645815520775,21.544998475968598,MSW,Wednesday
2025-02-19,Ilesha Road,1,0.01797230323966642,33.97098544007363,MSW,Wednesday
2025-02-19,Oja Oba,1,0.03412569510995866,22.49432098198488,MSW,Wednesday
2025-02-19,Station Road,1,0.032343800961183826,10.8727724785117,MSW,Wednesday
2025-02-19,Dada Estate,1,0.02501278007517705,25.67038360466327,MSW,Wednesday
2025-02-19,Dele Yes Sir,1,0.01125701965128246,35.48564204156739,MSW,Wednesday
2025-02-19,West Byebass,1,0.024907127039342676,32.54601258285722,MSW,Wednesday
2025-02-19,Testing Ground,1,0.01588526381741286,18.25358046930007,MSW,Wednesday
2025-02-19,Stadium,1,0.030687038095817888,25.68767171918565,MSW,Wednesday
2025-02-19,Power Line,1,0.036066661732396095,10.138843469820882,MSW,Wednesday
2025-02-19,Kobo,1,0.021762297765318822,16.591948415425005,MSW,Wednesday
2025-02-19,Ota Efun,1,0.020945517963674925,29.334622275753663,MSW,Wednesday
2025-02-19,Aregbe,1,0.033451230468107725,20.68015599047207,MSW,Wednesday
2025-02-19,Igbona,1,0.03855130870383791,34.21303471370133,MSW,Wednesday
2025-02-19,MDS,1,0.024856586162082743,11.370326785006611,MSW,Wednesday
2025-02-20,Owode ede,1,0.02982963244991109,21.856275545683395,MSW,Thursday
2025-02-20,Abere,1,0.012372677041008875,21.46692643437678,MSW,Thursday
2025-02-20,Old Garage,1,0.03519065565681424,36.77641803653047,MSW,Thursday
2025-02-20,Alekuwodo,1,0.034397649336425806,34.969303976548986,MSW,Thursday
2025-02-20,Odi olowo,1,0.038932781756788375,21.947695639612043,MSW,Thursday
2025-02-20,Ilesha Garage,1,0.03743331623900049,26.480354450537753,MSW,Thursday
2025-02-20,Ilesha Road,1,0.010845458647385871,36.4974922777305,MSW,Thursday
2025-02-20,Oja Oba,1,0.03839326755782135,32.196125469246546,MSW,Thursday
2025-02-20,Station Road,1,0.014215127373404912,18.09207882247651,MSW,Thursday
2025-02-20,Dada Estate,1,0.02673672384706695,10.83667999570628,MSW,Thursday
2025-02-20,Dele Yes Sir,1,0.02310313308539486,28.14450040395965,MSW,Thursday
2025-02-20,West Byebass,1,0.028031864624492385,10.947373908095438,MSW,Thursday
2025-02-20,Testing Ground,1,0.020755462673694346,16.232172677588064,MSW,Thursday
2025-02-20,Stadium,1,0.01868508834336261,29.42460313248801,MSW,Thursday
2025-02-20,Power Line,1,0.03167160658209209,29.861522719851294,MSW,Thursday
2025-02-20,Kobo,1,0.03899125903937579,34.89203790790947,MSW,Thursday
2025-02-20,Ota Efun,1,0.01875947827736226,18.83276199176001,MSW,Thursday
2025-02-20,Aregbe,1,0.03256050965428604,24.3157550253526,MSW,Thursday
